Company Name,GPM PROPERTY MANAGEMENT
Phone Number,734-287-6619
Source,Purchase Details
Date Range,2024-08-21 to 2026-09-21
Export Date,September-21-2026 13:01:39


Date,Store Number,Transaction Id,Register Number,Job Name,SKU Number,SKU Description,Quantity,Original Unit Price,Department Name,Class Name,Subclass Name,Program Discount Amount,Program Discount Indicator,Other Discount Amount,Extended Retail (before discount),Net Unit Price,Company Name
2026-08-08,2789,5088,51,,1002642821,HAIR/GREASE DRAIN OPENER 128 OZ,1,$22.98,PLUMBING,PLUMBING REPAIR & REPLAC,DRAIN OPENERS/CHEMICAL,$0.000000,,$0.00,$22.98,$22.98,GPM PROPERTY MANAGEMENT
2026-08-07,2709,5563,51,TOOL STOCK,1004497571,"DIABLO 5-3/8"" 30T METAL CSB",1,$38.97,HARDWARE,POWER TOOL ACCESSORIES,CIRCULAR SAW BLADES,$0.000000,,$0.00,$38.97,$38.97,GPM PROPERTY MANAGEMENT
2026-08-07,6821,8453,62,121666,1005180895,MOLD ARMOR RAPID CLEAN REM-TRIG,1,$11.47,PAINT,SOLVENTS/REMOVERS/CLEANR,MOLD/MOISTURE,$0.000000,,$0.00,$11.47,$11.47,GPM PROPERTY MANAGEMENT
2026-08-07,6821,8453,62,121666,893749,ULTRALIGHT 1/2 IN. X 4 FT. X 8 FT. G,1,$13.78,BLDG. MATERIALS,GYPSUM,BOARD,$0.000000,,$0.00,$13.78,$13.78,GPM PROPERTY MANAGEMENT
2026-08-07,2709,5562,51,121208,1003990441,"DENY CNCH SLD UNDER DOOR SEAL WH 36""",1,$23.57,HARDWARE,BUILDER'S HARDWARE,THRESHOLDS,$0.000000,,$0.00,$23.57,$23.57,GPM PROPERTY MANAGEMENT
2026-08-07,2709,5562,51,121208,429229,"MD 3-3/4""X3/4""X36"" DLX THLD-SN",1,$25.67,HARDWARE,BUILDER'S HARDWARE,THRESHOLDS,$0.000000,,$0.00,$25.67,$25.67,GPM PROPERTY MANAGEMENT
2026-08-07,2789,7219,62,courtney,1006605776,HUSKY 3-IN-1 CAULK TOOL,1,$6.98,PAINT,TOOLS/SAFETY,MISCELLANEOUS TOOLS,$0.000000,,$-0.49,$6.49,$6.49,GPM PROPERTY MANAGEMENT
2026-08-07,2789,7219,62,courtney,1006011745,ANVIL SMOOTH ROD 10 OZ CAULK GUN,1,$5.98,PAINT,CONSTRUCTION ADHESIVE,CAULK GUNS,$0.000000,,$0.00,$5.98,$5.98,GPM PROPERTY MANAGEMENT
2026-08-07,2789,7219,62,courtney,1001392614,KWIK SEAL ULTRA CLEAR 10.1 OZ,1,$8.78,PAINT,CAULKS,LATEX K&B,$0.000000,,$-0.35,$8.43,$8.43,GPM PROPERTY MANAGEMENT
2026-08-07,2709,5550,51,121208,1004088920,LOCTITE POWER GRAB ULT CLEAR 9 OZ,1,$12.48,PAINT,CONSTRUCTION ADHESIVE,GEN PURPOSE-HEAVY DUTY,$0.000000,,$-1.00,$11.48,$11.48,GPM PROPERTY MANAGEMENT
2026-08-07,2709,5550,51,121208,173252,"OSI QUAD W,D&S SEALANT WHITE 10 OZ",1,$8.98,PAINT,CAULKS,SOLVENT,$0.000000,,$-0.72,$8.26,$8.26,GPM PROPERTY MANAGEMENT
2026-08-07,2718,6509,52,121656,425272,GLIDDEN PREM EXT SATIN BASE 1 310Z,1,$20.48,PAINT,EXTERIOR PAINT,QUARTS & SMALLER SIZES,$0.000000,,$0.00,$20.48,$20.48,GPM PROPERTY MANAGEMENT
2026-08-07,2718,6509,52,121656,1000037105,"GRK RT TRIM WHT SCREW 8X2-1/2"" 100PK",1,$14.28,HARDWARE,FASTENERS,AVAILABLE,$0.000000,,$0.00,$14.28,$14.28,GPM PROPERTY MANAGEMENT
2026-08-07,2718,6509,52,121656,1012869231,ECS (60W) A19 SMT 6CCT 4PK DIM CA,1,$9.98,ELECTRICAL,LIGHT BULBS,,$0.000000,,$-0.70,$9.28,$9.28,GPM PROPERTY MANAGEMENT
2026-08-07,2718,6509,52,121656,252552,"JELLY JAR 7"" WHT EXT WALL LNTRN",1,$9.97,ELECTRICAL,INTERIOR LIGHTING,,$0.000000,,$0.00,$9.97,$9.97,GPM PROPERTY MANAGEMENT
2026-08-07,2718,6509,52,121656,1002584364,9' GARAGE DOOR SEAL WHITE,1,$15.98,HARDWARE,BUILDER'S HARDWARE,WEATHER STRIPPING,$0.000000,,$0.00,$15.98,$15.98,GPM PROPERTY MANAGEMENT
2026-08-07,2718,6509,52,121656,815888,"5/16""X48"" BRONZE ALUMINUM SCREEN KIT",1,$21.98,MILLWORK,GLASS/SCREEN,SCREEN,$0.000000,,$0.00,$21.98,$21.98,GPM PROPERTY MANAGEMENT
2026-08-07,6821,8454,62,121676,256462,#3 WAX RING WITH BOLTS,1,$5.98,PLUMBING,PLUMBING REPAIR & REPLAC,TOILET REPAIR & REPLACE,$0.000000,,$-0.30,$5.68,$5.68,GPM PROPERTY MANAGEMENT
2026-08-07,6821,8454,62,121676,187348,"1/2"" COP COUPLING W/STOP CXC",1,$0.69,PLUMBING,PIPE AND FITTINGS,COPPER FITTINGS,$0.000000,,$-0.03,$0.66,$0.66,GPM PROPERTY MANAGEMENT
2026-08-07,6821,8454,62,121676,1009537403,"DIABLO 1-1/2"" SEALANT REMOVAL 1PK",1,$13.97,HARDWARE,POWER TOOL ACCESSORIES,OSCILLATING ACCESSORIES,$0.000000,,$0.00,$13.97,$13.97,GPM PROPERTY MANAGEMENT
2026-08-07,6821,8454,62,121676,256462,#3 WAX RING WITH BOLTS,1,$5.98,PLUMBING,PLUMBING REPAIR & REPLAC,TOILET REPAIR & REPLACE,$0.000000,,$-0.30,$5.68,$5.68,GPM PROPERTY MANAGEMENT
2026-08-07,6821,8454,62,121676,362662,GE ADVANCED SIL K&B WHITE 10.1 OZ,1,$9.98,PAINT,CAULKS,SILICON K&B,$0.000000,,$-0.30,$9.68,$9.68,GPM PROPERTY MANAGEMENT
2026-08-07,6821,8454,62,121676,173051,DELTA 5-1/2 IN. TUB SPOUT IN CHROME,1,$31.48,PLUMBING,PLUMBING REPAIR & REPLAC,TUB REPAIR,$0.000000,,$-1.57,$29.91,$29.91,GPM PROPERTY MANAGEMENT
2026-08-07,6821,8454,62,121676,187399,"1/2"" COP MALE ADPTR CXMPT",1,$1.29,PLUMBING,PIPE AND FITTINGS,COPPER FITTINGS,$0.000000,,$-0.07,$1.22,$1.22,GPM PROPERTY MANAGEMENT
2026-08-07,6821,8454,62,121676,1008439257,ANVIL 4-IN-1 SLIDING CAULK TOOL,1,$4.98,PAINT,TOOLS/SAFETY,MISCELLANEOUS TOOLS,$0.000000,,$0.00,$4.98,$4.98,GPM PROPERTY MANAGEMENT
2026-08-07,6821,8454,62,121676,1003162309,"1-5/8"" COARSE DRYWALL SCREW 8GA 1 LB",1,$6.97,HARDWARE,FASTENERS,DRYWALL SCREWS,$0.000000,,$-1.05,$5.92,$5.92,GPM PROPERTY MANAGEMENT
2026-08-07,2702,4858,61,121663,405094,"3/8""X1/2""X12"" BRAID FCT SUPPLY LINE",1,$5.30,PLUMBING,PIPE AND FITTINGS,VALVE & SUPPLY LINES,$0.000000,,$-0.26,$5.04,$5.04,GPM PROPERTY MANAGEMENT
2026-08-07,2702,4858,61,121663,405094,"3/8""X1/2""X12"" BRAID FCT SUPPLY LINE",1,$5.30,PLUMBING,PIPE AND FITTINGS,VALVE & SUPPLY LINES,$0.000000,,$-0.27,$5.03,$5.03,GPM PROPERTY MANAGEMENT
2026-08-07,2702,4858,61,121663,1002974577,GB CONSTRUCTOR 2HDL KITCH FAUCET CH,1,$49.00,PLUMBING,FAUCETS,TWO HANDLE KITCHEN FAUCE,$0.000000,,$-2.94,$46.06,$46.06,GPM PROPERTY MANAGEMENT
2026-08-07,2702,9478,36,121530,1013565894,"TAPCON 1/4X1-1/4 HWH, 8PK-BLACK",1,$5.97,HARDWARE,FASTENERS,MASONRY&CONCRETE ANCHORS,$0.000000,,$0.00,$5.97,$5.97,GPM PROPERTY MANAGEMENT
2026-08-07,2702,9478,36,121530,1007503524,1.5IN DBLWID CORN BRACE BLACK 2PK,1,$2.67,HARDWARE,BUILDER'S HARDWARE,MNDING PLTS/BRKT/BRACES,$0.000000,,$0.00,$2.67,$2.67,GPM PROPERTY MANAGEMENT
2026-08-07,2702,9478,36,121530,1006863245,HEX LAG SCREW BLACK 1/4 X 1 (XCR),4,$0.43,HARDWARE,FASTENERS,NUTS/BOLTS/WASHERS,$0.000000,,$-0.12,$1.60,$1.60,GPM PROPERTY MANAGEMENT
2026-08-07,2702,9478,36,121530,1006858081,HEX LAG SCREW BLACK 1/2 X 4 (XCB),4,$2.40,HARDWARE,FASTENERS,NUTS/BOLTS/WASHERS,$0.000000,,$-0.68,$8.92,$8.92,GPM PROPERTY MANAGEMENT
2026-08-07,2702,9478,36,121530,1003318409,SIMPLE GREEN HEAVY DUTY TOWELS 75CT,1,$10.98,GARDEN/SEASONAL,CLEANING,SPONGES/GLOVES,$0.000000,,$0.00,$10.98,$10.98,GPM PROPERTY MANAGEMENT
2026-08-07,2702,9478,36,121530,1005171365,DIABLO 3/16 X 4 X 6 HAMMER DRILL BIT,1,$6.47,HARDWARE,POWER TOOL ACCESSORIES,MASONRY DRILL BITS,$0.000000,,$0.00,$6.47,$6.47,GPM PROPERTY MANAGEMENT
2026-08-07,2702,9478,36,121530,1002316520,"BRACE, CORNER_2""_BLK_4PK",1,$4.97,HARDWARE,BUILDER'S HARDWARE,MNDING PLTS/BRKT/BRACES,$0.000000,,$0.00,$4.97,$4.97,GPM PROPERTY MANAGEMENT
2026-08-07,2702,9478,36,121530,1001652121,BEST MICROFIBER 9/16 TRAY SET - 6 PC,1,$16.98,PAINT,APPLICATORS,ROLLER TRAY KITS,$0.000000,,$-1.36,$15.62,$15.62,GPM PROPERTY MANAGEMENT
2026-08-07,2702,9478,36,121530,1006829350,FLAT WASHER BLACK 1/4 (XBI),4,$0.23,HARDWARE,FASTENERS,NUTS/BOLTS/WASHERS,$0.000000,,$-0.08,$0.84,$0.84,GPM PROPERTY MANAGEMENT
2026-08-07,2702,9478,36,121530,1005508634,LN FUZE IT MAX LVOC 9 OZ,1,$12.48,PAINT,CONSTRUCTION ADHESIVE,GEN PURPOSE-HEAVY DUTY,$0.000000,,$-1.00,$11.48,$11.48,GPM PROPERTY MANAGEMENT
2026-08-07,2702,9478,36,121530,1003224547,SWIFFER SWEEPER HD WETCLOTH OWF 20CT,1,$12.47,GARDEN/SEASONAL,CLEANING,FLOOR CARE,$0.000000,,$0.00,$12.47,$12.47,GPM PROPERTY MANAGEMENT
2026-08-07,2709,27,90,121366,642685,GLIDDEN PREM INT EGG BASE 3 28OZ,1,$15.48,PAINT,INTERIOR PAINT,QUARTS & SMALLER SIZES,$0.000000,,$-3.10,$12.38,$12.38,GPM PROPERTY MANAGEMENT
2026-08-07,2709,27,90,121366,606847,GLID PREM INT EGG PURE WHITE 4.8GAL,3,$142.00,PAINT,INTERIOR PAINT,GLIDDEN PREMIUM,$0.000000,,$-85.20,$340.80,$340.80,GPM PROPERTY MANAGEMENT
2026-08-07,2789,8315,18,120739,920924,23/32 4X8 OSB SUBFLOOR,1,$-21.48,LUMBER,PLYWOOD,OSB,$0.000000,,$0.64,$-20.84,$-20.84,GPM PROPERTY MANAGEMENT
2026-08-07,2789,8315,18,120739,479023,1/4 4X8 SANDE PLYWOOD,1,$-32.00,LUMBER,PLYWOOD,HARDWOOD,$0.000000,,$0.96,$-31.04,$-31.04,GPM PROPERTY MANAGEMENT
2026-08-07,2789,7126,62,121530,1012528011,3M PGP 3-IN-1 SANDING SPONGE 80G,1,$6.48,PAINT,ABRASIVES,SANDING SPONGES,$0.000000,,$-0.52,$5.96,$5.96,GPM PROPERTY MANAGEMENT
2026-08-07,2789,7126,62,121530,1012528014,3M PGP 3-IN-1 SANDING SPONGE 120G,1,$6.48,PAINT,ABRASIVES,SANDING SPONGES,$0.000000,,$-0.52,$5.96,$5.96,GPM PROPERTY MANAGEMENT
2026-08-07,2703,4348,62,1648 HARVEY,1001759758,PERFORMAX 2PC TOILET REPAIR KIT,1,$17.48,PLUMBING,PLUMBING REPAIR & REPLAC,TOILET REPAIR & REPLACE,$0.000000,,$-0.87,$16.61,$16.61,GPM PROPERTY MANAGEMENT
2026-08-07,2703,4348,62,1648 HARVEY,1001651336,VIGO BRASS PUSHBUTTON DRAIN NO-OF BN,1,$41.00,PLUMBING,PIPE AND FITTINGS,TUBULAR REPAIR & REPLACE,$0.000000,,$-2.05,$38.95,$38.95,GPM PROPERTY MANAGEMENT
2026-08-07,2718,6500,52,121395,733348,3M DRYWALL SANDNG SPONGE ANGLED FINE,1,$4.82,BLDG. MATERIALS,GYPSUM,TAPE/ABRASIVES,$0.000000,,$0.00,$4.82,$4.82,GPM PROPERTY MANAGEMENT
2026-08-07,2718,6500,52,121395,733336,3M DRYWALL SANDING SPONGE FINE/MED,1,$4.98,BLDG. MATERIALS,GYPSUM,TAPE/ABRASIVES,$0.000000,,$0.00,$4.98,$4.98,GPM PROPERTY MANAGEMENT
2026-08-07,2718,6500,52,121395,620101,USG +3 W/ DUST CONTROL JC 3.5 GAL,1,$22.85,BLDG. MATERIALS,GYPSUM,JOINT TREATMENT,$0.000000,,$0.00,$22.85,$22.85,GPM PROPERTY MANAGEMENT
2026-08-06,2702,5582,2,120739,161713,2X6-8FT PREMIUM SPF,1,$6.42,LUMBER,DIMENSIONAL LUMBER,WHITEWOOD,$0.000000,,$0.00,$6.42,$6.42,GPM PROPERTY MANAGEMENT
2026-08-06,2702,5582,2,120739,590632,1X6-8FT PRIMED FJ S4S BOARD,1,$13.24,LUMBER,BOARDS,TRIM BOARDS,$0.000000,,$-0.93,$12.31,$12.31,GPM PROPERTY MANAGEMENT
2026-08-06,2702,5582,2,120739,161713,2X6-8FT PREMIUM SPF,1,$6.42,LUMBER,DIMENSIONAL LUMBER,WHITEWOOD,$0.000000,,$0.00,$6.42,$6.42,GPM PROPERTY MANAGEMENT
2026-08-06,2702,5582,2,120739,1010392885,DEWALT INDUCTION BLADES 50PK,1,$18.97,HARDWARE,HAND TOOLS,CUTTING TOOLS,$0.000000,,$0.00,$18.97,$18.97,GPM PROPERTY MANAGEMENT
2026-08-06,2702,5582,2,120739,479023,1/4 4X8 SANDE PLYWOOD,1,$32.00,LUMBER,PLYWOOD,HARDWOOD,$0.000000,,$-0.96,$31.04,$31.04,GPM PROPERTY MANAGEMENT
2026-08-06,2702,5582,2,120739,107971,6X36 GS TM ALLURE CHERRY RES 24 SF,1,$59.76,WALL&FLOOR COVER.,VINYL PLANK,VNYL GSP/TL,$0.000000,,$0.00,$59.76,$59.76,GPM PROPERTY MANAGEMENT
2026-08-06,2702,5582,2,120739,590632,1X6-8FT PRIMED FJ S4S BOARD,1,$13.24,LUMBER,BOARDS,TRIM BOARDS,$0.000000,,$-0.93,$12.31,$12.31,GPM PROPERTY MANAGEMENT
2026-08-06,2702,5582,2,120739,283602,"1/2"" SHARKBITE COUPLING",1,$9.36,PLUMBING,PIPE AND FITTINGS,PUSH TO CONNECT FTTGS,$0.000000,,$0.00,$9.36,$9.36,GPM PROPERTY MANAGEMENT
2026-08-06,2702,5582,2,120739,590632,1X6-8FT PRIMED FJ S4S BOARD,1,$13.24,LUMBER,BOARDS,TRIM BOARDS,$0.000000,,$-0.93,$12.31,$12.31,GPM PROPERTY MANAGEMENT
2026-08-06,2702,5582,2,120739,590632,1X6-8FT PRIMED FJ S4S BOARD,1,$13.24,LUMBER,BOARDS,TRIM BOARDS,$0.000000,,$-0.93,$12.31,$12.31,GPM PROPERTY MANAGEMENT
2026-08-06,2702,5582,2,120739,107971,6X36 GS TM ALLURE CHERRY RES 24 SF,1,$59.76,WALL&FLOOR COVER.,VINYL PLANK,VNYL GSP/TL,$0.000000,,$0.00,$59.76,$59.76,GPM PROPERTY MANAGEMENT
2026-08-06,2702,5582,2,120739,107971,6X36 GS TM ALLURE CHERRY RES 24 SF,1,$59.76,WALL&FLOOR COVER.,VINYL PLANK,VNYL GSP/TL,$0.000000,,$0.00,$59.76,$59.76,GPM PROPERTY MANAGEMENT
2026-08-06,2702,5582,2,120739,161713,2X6-8FT PREMIUM SPF,1,$6.42,LUMBER,DIMENSIONAL LUMBER,WHITEWOOD,$0.000000,,$0.00,$6.42,$6.42,GPM PROPERTY MANAGEMENT
2026-08-06,2702,5582,2,120739,590632,1X6-8FT PRIMED FJ S4S BOARD,1,$13.24,LUMBER,BOARDS,TRIM BOARDS,$0.000000,,$-0.92,$12.32,$12.32,GPM PROPERTY MANAGEMENT
2026-08-06,2702,5582,2,120739,283602,"1/2"" SHARKBITE COUPLING",1,$9.36,PLUMBING,PIPE AND FITTINGS,PUSH TO CONNECT FTTGS,$0.000000,,$0.00,$9.36,$9.36,GPM PROPERTY MANAGEMENT
2026-08-06,2702,5582,2,120739,107971,6X36 GS TM ALLURE CHERRY RES 24 SF,1,$59.76,WALL&FLOOR COVER.,VINYL PLANK,VNYL GSP/TL,$0.000000,,$0.00,$59.76,$59.76,GPM PROPERTY MANAGEMENT
2026-08-06,2702,5582,2,120739,590632,1X6-8FT PRIMED FJ S4S BOARD,1,$13.24,LUMBER,BOARDS,TRIM BOARDS,$0.000000,,$-0.92,$12.32,$12.32,GPM PROPERTY MANAGEMENT
2026-08-06,2702,5582,2,120739,107971,6X36 GS TM ALLURE CHERRY RES 24 SF,1,$59.76,WALL&FLOOR COVER.,VINYL PLANK,VNYL GSP/TL,$0.000000,,$0.00,$59.76,$59.76,GPM PROPERTY MANAGEMENT
2026-08-06,2702,5582,2,120739,914762,1X6-6FT COMMON BOARD,1,$5.62,LUMBER,BOARDS,WHITEWOOD,$0.000000,,$-0.56,$5.06,$5.06,GPM PROPERTY MANAGEMENT
2026-08-06,2702,5582,2,120739,590632,1X6-8FT PRIMED FJ S4S BOARD,1,$13.24,LUMBER,BOARDS,TRIM BOARDS,$0.000000,,$-0.93,$12.31,$12.31,GPM PROPERTY MANAGEMENT
2026-08-06,2702,5582,2,120739,920924,23/32 4X8 OSB SUBFLOOR,1,$21.48,LUMBER,PLYWOOD,OSB,$0.000000,,$-0.64,$20.84,$20.84,GPM PROPERTY MANAGEMENT
2026-08-06,2702,5582,2,120739,914762,1X6-6FT COMMON BOARD,1,$5.62,LUMBER,BOARDS,WHITEWOOD,$0.000000,,$-0.56,$5.06,$5.06,GPM PROPERTY MANAGEMENT
2026-08-06,2702,5582,2,120739,107971,6X36 GS TM ALLURE CHERRY RES 24 SF,1,$59.76,WALL&FLOOR COVER.,VINYL PLANK,VNYL GSP/TL,$0.000000,,$0.00,$59.76,$59.76,GPM PROPERTY MANAGEMENT
2026-08-06,2709,5134,61,121541,1015221460,CO 10YR BATTERY DISP LO,1,$54.97,ELECTRICAL,SAFETY/SECURITY,CARBON MONOXIDE,$0.000000,,$-2.75,$52.22,$52.22,GPM PROPERTY MANAGEMENT
2026-08-06,2702,4617,61,121569,1009870215,"MKE 1-3/8"" NITRUS OMT METAL BLADE",1,$24.97,HARDWARE,POWER TOOL ACCESSORIES,OSCILLATING ACCESSORIES,$0.000000,,$0.00,$24.97,$24.97,GPM PROPERTY MANAGEMENT
2026-08-06,2702,4617,61,121569,1005171410,DIABLO 1/4X4X6 MULTI MATERIAL BIT,1,$9.97,HARDWARE,POWER TOOL ACCESSORIES,MASONRY DRILL BITS,$0.000000,,$0.00,$9.97,$9.97,GPM PROPERTY MANAGEMENT
2026-08-06,2702,4617,61,121569,1001294764,"MKE SHOCKWAVE TITANIUM 5/16"" BIT 1PC",1,$12.97,HARDWARE,POWER TOOL ACCESSORIES,TWIST DRILL BITS,$0.000000,,$0.00,$12.97,$12.97,GPM PROPERTY MANAGEMENT
2026-08-06,6821,3574,61,STOCK,1006030823,RAIN-X -25 ALL-SEASON WASH 128OZ,1,$4.97,HARDWARE,GARAGE/AUTOMOTIVE,CLEANING,$0.000000,,$0.00,$4.97,$4.97,GPM PROPERTY MANAGEMENT
2026-08-06,2709,7060,1,121541,1001382151,USG AP LIGHT DUST CONTROL 3.5QT PAIL,1,$10.85,BLDG. MATERIALS,GYPSUM,JOINT TREATMENT,$0.000000,,$0.00,$10.85,$10.85,GPM PROPERTY MANAGEMENT
2026-08-06,2709,7060,1,121541,1007583825,1X10-4FT COMMON BOARD,1,$6.24,LUMBER,BOARDS,WHITEWOOD,$0.000000,,$-0.62,$5.62,$5.62,GPM PROPERTY MANAGEMENT
2026-08-06,2709,7060,1,121541,159495,"1/2""X2'X2' DRYWALL REPAIR PANEL",1,$8.38,BLDG. MATERIALS,GYPSUM,BOARD,$0.000000,,$0.00,$8.38,$8.38,GPM PROPERTY MANAGEMENT
2026-08-06,2709,7060,1,121541,1007583815,1X8-4FT COMMON BOARD,1,$4.98,LUMBER,BOARDS,WHITEWOOD,$0.000000,,$-0.50,$4.48,$4.48,GPM PROPERTY MANAGEMENT
2026-08-06,2709,7060,1,121541,159495,"1/2""X2'X2' DRYWALL REPAIR PANEL",1,$8.38,BLDG. MATERIALS,GYPSUM,BOARD,$0.000000,,$0.00,$8.38,$8.38,GPM PROPERTY MANAGEMENT
2026-08-06,2709,5132,61,121540,300904,KWIK SEAL PLUS WHITE 10.1 OZ,1,$7.98,PAINT,CAULKS,LATEX K&B,$0.000000,,$-0.32,$7.66,$7.66,GPM PROPERTY MANAGEMENT
2026-08-06,2709,5132,61,121540,1015221460,CO 10YR BATTERY DISP LO,1,$54.97,ELECTRICAL,SAFETY/SECURITY,CARBON MONOXIDE,$0.000000,,$-2.75,$52.22,$52.22,GPM PROPERTY MANAGEMENT
2026-08-06,2709,5133,61,STOCK,599894,ASSORTED BUNGEE CORDS - 24 PIECE,1,$15.98,HARDWARE,GARAGE/AUTOMOTIVE,,$0.000000,,$0.00,$15.98,$15.98,GPM PROPERTY MANAGEMENT
2026-08-06,2702,4618,61,nick personal,1012073976,RECHARGABLE AIR DUSTER,1,$29.98,ELECTRICAL,TOOLS & ACCESSORIES,LUBES/PROPELLANTS/TAPES,$0.000000,,$-1.50,$28.48,$28.48,GPM PROPERTY MANAGEMENT
2026-08-06,2789,8293,18,121620,806722,DELTA RP1740 STEM UNIT ASSEMBLY,1,$-9.54,PLUMBING,PLUMBING REPAIR & REPLAC,FAUCET REPAIR & REPLACE,$0.000000,,$0.48,$-9.06,$-9.06,GPM PROPERTY MANAGEMENT
2026-08-06,2789,8293,18,121620,1006879695,GLACIER BAY WSHRLESS CARTRIDGE (H/C),1,$-12.98,PLUMBING,PLUMBING REPAIR & REPLAC,FAUCET REPAIR & REPLACE,$0.000000,,$0.65,$-12.33,$-12.33,GPM PROPERTY MANAGEMENT
2026-08-06,2789,8293,18,121620,1006879695,GLACIER BAY WSHRLESS CARTRIDGE (H/C),1,$-12.98,PLUMBING,PLUMBING REPAIR & REPLAC,FAUCET REPAIR & REPLACE,$0.000000,,$0.64,$-12.34,$-12.34,GPM PROPERTY MANAGEMENT
2026-08-06,2709,5135,61,121539,300904,KWIK SEAL PLUS WHITE 10.1 OZ,1,$7.98,PAINT,CAULKS,LATEX K&B,$0.000000,,$-0.32,$7.66,$7.66,GPM PROPERTY MANAGEMENT
2026-08-06,2709,5135,61,121539,1015221460,CO 10YR BATTERY DISP LO,1,$54.97,ELECTRICAL,SAFETY/SECURITY,CARBON MONOXIDE,$0.000000,,$-2.75,$52.22,$52.22,GPM PROPERTY MANAGEMENT
2026-08-06,2709,2073,62,STOCK,1005142793,HDX POP-N-GO BLK NITRILE GLOVE 40PK,1,$12.98,PAINT,TOOLS/SAFETY,GLOVES,$0.000000,,$-0.91,$12.07,$12.07,GPM PROPERTY MANAGEMENT
2026-08-06,2789,9549,61,121634,671676,"2"" VINYL #4 BLACK/SILVER",1,$0.76,HARDWARE,BUILDER'S HARDWARE,"NUMBERS, LETTERS, SIGNS",$0.000000,,$0.00,$0.76,$0.76,GPM PROPERTY MANAGEMENT
2026-08-06,2789,9549,61,121634,671936,"2"" VINYL #0 BLACK/SILVER",1,$0.76,HARDWARE,BUILDER'S HARDWARE,"NUMBERS, LETTERS, SIGNS",$0.000000,,$0.00,$0.76,$0.76,GPM PROPERTY MANAGEMENT
2026-08-06,2789,9549,61,121634,1014766721,MB1 MBX POST,1,$57.97,HARDWARE,BUILDER'S HARDWARE,MAILBOXES/POSTS,$0.000000,,$0.00,$57.97,$57.97,GPM PROPERTY MANAGEMENT
2026-08-06,2789,9549,61,121634,671676,"2"" VINYL #4 BLACK/SILVER",1,$0.76,HARDWARE,BUILDER'S HARDWARE,"NUMBERS, LETTERS, SIGNS",$0.000000,,$0.00,$0.76,$0.76,GPM PROPERTY MANAGEMENT
2026-08-06,2789,9549,61,121634,842303,50LB QUIKRETE FAST-SET CONCRETE,1,$7.97,BLDG. MATERIALS,CONCRETE,CONCRETE MIXES,$0.000000,,$-0.40,$7.57,$7.57,GPM PROPERTY MANAGEMENT
2026-08-06,2789,9549,61,121634,195677,50LB QUIKRETE AP GRAVEL,1,$5.32,BLDG. MATERIALS,CONCRETE,CEMENT/AGGREGATES,$0.000000,,$-0.27,$5.05,$5.05,GPM PROPERTY MANAGEMENT
2026-08-06,2789,9549,61,121634,671676,"2"" VINYL #4 BLACK/SILVER",1,$0.76,HARDWARE,BUILDER'S HARDWARE,"NUMBERS, LETTERS, SIGNS",$0.000000,,$0.00,$0.76,$0.76,GPM PROPERTY MANAGEMENT
2026-08-06,2789,9549,61,121634,671581,"2"" VINYL #1 BLACK/SILVER",1,$0.76,HARDWARE,BUILDER'S HARDWARE,"NUMBERS, LETTERS, SIGNS",$0.000000,,$0.00,$0.76,$0.76,GPM PROPERTY MANAGEMENT
2026-08-06,2789,9549,61,121634,671712,"2"" VINYL #5 BLACK/SILVER",1,$0.76,HARDWARE,BUILDER'S HARDWARE,"NUMBERS, LETTERS, SIGNS",$0.000000,,$0.00,$0.76,$0.76,GPM PROPERTY MANAGEMENT
2026-08-06,2789,9549,61,121634,671712,"2"" VINYL #5 BLACK/SILVER",1,$0.76,HARDWARE,BUILDER'S HARDWARE,"NUMBERS, LETTERS, SIGNS",$0.000000,,$0.00,$0.76,$0.76,GPM PROPERTY MANAGEMENT
2026-08-06,2789,9549,61,121634,671936,"2"" VINYL #0 BLACK/SILVER",1,$0.76,HARDWARE,BUILDER'S HARDWARE,"NUMBERS, LETTERS, SIGNS",$0.000000,,$0.00,$0.76,$0.76,GPM PROPERTY MANAGEMENT
2026-08-06,2789,9549,61,121634,671676,"2"" VINYL #4 BLACK/SILVER",1,$0.76,HARDWARE,BUILDER'S HARDWARE,"NUMBERS, LETTERS, SIGNS",$0.000000,,$0.00,$0.76,$0.76,GPM PROPERTY MANAGEMENT
2026-08-06,2789,9549,61,121634,671581,"2"" VINYL #1 BLACK/SILVER",1,$0.76,HARDWARE,BUILDER'S HARDWARE,"NUMBERS, LETTERS, SIGNS",$0.000000,,$0.00,$0.76,$0.76,GPM PROPERTY MANAGEMENT
2026-08-06,2744,9235,51,121410,705060,1.5GPM REG FEMALE FAUCET AERATOR,1,$5.88,PLUMBING,PLUMBING REPAIR & REPLAC,FAUCET REPAIR & REPLACE,$0.000000,,$-0.29,$5.59,$5.59,GPM PROPERTY MANAGEMENT
2026-08-06,2744,9235,51,121410,1010634461,SMOKE HARDWIRED 10YR BACKUP,1,$39.97,ELECTRICAL,SAFETY/SECURITY,SMOKE DETECTORS,$0.000000,,$-6.75,$33.22,$33.22,GPM PROPERTY MANAGEMENT
2026-08-06,2744,9235,51,121410,1010634461,SMOKE HARDWIRED 10YR BACKUP,1,$39.97,ELECTRICAL,SAFETY/SECURITY,SMOKE DETECTORS,$0.000000,,$-6.75,$33.22,$33.22,GPM PROPERTY MANAGEMENT
